P_85_92,Q_85_92,P_85_94,Q_85_94,P_85_141,Q_85_141,P_85_149,Q_85_149,P_116_149,Q_116_149,P_48_149,Q_48_149,P_94_141,Q_94_141,P_94_149,Q_94_149,P_44_46,Q_44_46,P_44_85,Q_44_85,P_44_92,Q_44_92,P_44_95,Q_44_95,P_44_104,Q_44_104,P_46_123,Q_46_123,P_146_156,Q_146_156,P_105_156,Q_105_156,P_105_123,Q_105_123,P_104_123,Q_104_123,P_95_99,Q_95_99,P_99_123,Q_99_123,P_92_95,Q_92_95,P_92_116,Q_92_116,P_91_160,Q_91_160,P_112_160,Q_112_160,P_37_94,Q_37_94,P_141_146,Q_141_146,P_22_91,Q_22_91,P_22_112,Q_22_112,P_22_141,Q_22_141,P_2_37,Q_2_37,P_2_91,Q_2_91,P_2_136,Q_2_136,P_23_80,Q_23_80,P_23_160,Q_23_160,P_6_60,Q_6_60,P_6_143,Q_6_143,P_136_159,Q_136_159,P_60_71,Q_60_71,P_60_159,Q_60_159,P_80_159,Q_80_159,P_71_101,Q_71_101,P_71_159,Q_71_159,P_81_157,Q_81_157,P_93_127,Q_93_127,P_93_157,Q_93_157,P_64_81,Q_64_81,P_64_101,Q_64_101,P_64_158,Q_64_158,P_53_131,Q_53_131,P_53_157,Q_53_157,P_96_145,Q_96_145,P_96_157,Q_96_157,P_14_93,Q_14_93,P_14_96,Q_14_96,P_14_157,Q_14_157,P_119_135,Q_119_135,P_119_155,Q_119_155,P_55_119,Q_55_119,P_127_155,Q_127_155,P_140_155,Q_140_155,P_26_93,Q_26_93,P_26_140,Q_26_140,P_18_39,Q_18_39,P_18_127,Q_18_127,P_18_129,Q_18_129,P_39_127,Q_39_127,P_7_39,Q_7_39,P_7_56,Q_7_56,P_7_89,Q_7_89,P_7_115,Q_7_115,P_72_90,Q_72_90,P_72_114,Q_72_114,P_32_72,Q_32_72,P_32_102,Q_32_102,P_32_114,Q_32_114,P_32_152,Q_32_152,P_43_56,Q_43_56,P_43_70,Q_43_70,P_43_72,Q_43_72,P_90_103,Q_90_103,P_90_111,Q_90_111,P_29_114,Q_29_114,P_102_152,Q_102_152,P_102_158,Q_102_158,P_102_129,Q_102_129,P_102_148,Q_102_148,P_31_71,Q_31_71,P_31_83,Q_31_83,P_31_105,Q_31_105,P_31_112,Q_31_112,P_31_143,Q_31_143,P_31_148,Q_31_148,P_83_146,Q_83_146,P_9_52,Q_9_52,P_9_126,Q_9_126,P_9_130,Q_9_130,P_130_153,Q_130_153,P_41_97,Q_41_97,P_41_153,Q_41_153,P_1_9,Q_1_9,P_1_28,Q_1_28,P_1_49,Q_1_49,P_1_132,Q_1_132,P_1_139,Q_1_139,P_52_73,Q_52_73,P_52_132,Q_52_132,P_52_139,Q_52_139,P_139_150,Q_139_150,P_25_69,Q_25_69,P_25_97,Q_25_97,P_25_139,Q_25_139,P_97_130,Q_97_130,P_8_30,Q_8_30,P_8_150,Q_8_150,P_100_115,Q_100_115,P_100_150,Q_100_150,P_5_39,Q_5_39,P_5_100,Q_5_100,P_5_140,Q_5_140,P_69_135,Q_69_135,P_69_150,Q_69_150,P_126_130,Q_126_130,P_77_126,Q_77_126,P_77_130,Q_77_130,P_77_153,Q_77_153,P_49_111,Q_49_111,P_34_111,Q_34_111,P_34_126,Q_34_126,P_65_110,Q_65_110,P_65_126,Q_65_126,P_38_54,Q_38_54,P_38_153,Q_38_153,P_15_54,Q_15_54,P_15_110,Q_15_110,P_54_138,Q_54_138,P_24_54,Q_24_54,P_79_118,Q_79_118,P_50_79,Q_50_79,P_50_110,Q_50_110,P_111_132,Q_111_132,P_70_111,Q_70_111,P_28_111,Q_28_111,P_28_132,Q_28_132,P_30_70,Q_30_70,P_30_73,Q_30_73,P_30_115,Q_30_115,P_30_132,Q_30_132,P_27_84,Q_27_84,P_27_103,Q_27_103,P_21_29,Q_21_29,P_21_62,Q_21_62,P_21_66,Q_21_66,P_21_103,Q_21_103,P_21_108,Q_21_108,P_66_84,Q_66_84,P_66_118,Q_66_118,P_33_50,Q_33_50,P_33_84,Q_33_84,P_33_111,Q_33_111,P_87_142,Q_87_142,P_36_54,Q_36_54,P_36_87,Q_36_87,P_36_138,Q_36_138,P_11_47,Q_11_47,P_11_86,Q_11_86,P_11_106,Q_11_106,P_11_134,Q_11_134,P_47_86,Q_47_86,P_47_118,Q_47_118,P_118_142,Q_118_142,P_42_106,Q_42_106,P_42_134,Q_42_134,P_45_106,Q_45_106,P_35_42,Q_35_42,P_35_61,Q_35_61,P_4_45,Q_4_45,P_4_125,Q_4_125,P_20_35,Q_20_35,P_20_42,Q_20_42,P_20_61,Q_20_61,P_61_82,Q_61_82,P_106_134,Q_106_134,P_3_62,Q_3_62,P_3_134,Q_3_134,P_3_144,Q_3_144,P_86_121,Q_86_121,P_12_67,Q_12_67,P_12_86,Q_12_86,P_67_121,Q_67_121,P_125_147,Q_125_147,P_121_147,Q_121_147,P_74_121,Q_74_121,P_13_40,Q_13_40,P_107_109,Q_107_109,P_76_98,Q_76_98,P_76_109,Q_76_109,P_76_137,Q_76_137,P_10_13,Q_10_13,P_10_63,Q_10_63,P_10_109,Q_10_109,P_57_78,Q_57_78,P_57_109,Q_57_109,P_63_122,Q_63_122,P_59_63,Q_59_63,P_59_122,Q_59_122,P_122_124,Q_122_124,P_16_20,Q_16_20,P_16_120,Q_16_120,P_16_147,Q_16_147,P_58_63,Q_58_63,P_58_82,Q_58_82,P_82_120,Q_82_120,P_82_122,Q_82_122,P_82_124,Q_82_124,P_82_144,Q_82_144,P_78_128,Q_78_128,P_117_133,Q_117_133,P_88_133,Q_88_133,P_88_151,Q_88_151,P_133_154,Q_133_154,P_51_57,Q_51_57,P_51_76,Q_51_76,P_51_117,Q_51_117,P_98_154,Q_98_154,P_19_75,Q_19_75,P_19_113,Q_19_113,P_113_128,Q_113_128,P_17_99,Q_17_99,P_17_113,Q_17_113,P_17_151,Q_17_151,P_62_75,Q_62_75,P_62_108,Q_62_108,P_108_117,Q_108_117,P_108_134,Q_108_134,P_75_78,Q_75_78,P_0_17,Q_0_17,P_0_99,Q_0_99,P_0_123,Q_0_123,P_68_114,Q_68_114,P_68_123,Q_68_123,P_161_120,Q_161_120,P_162_40,Q_162_40,P_162_124,Q_162_124,P_163_98,Q_163_98,P_163_137,Q_163_137,P_164_147,Q_164_147,P_165_74,Q_165_74,P_165_147,Q_165_147,P_166_92,Q_166_92,P_167_88,Q_167_88,P_24_168,Q_24_168,P_25_169,Q_25_169,P_41_170,Q_41_170,P_54_168,Q_54_168,P_74_171,Q_74_171,P_121_172,Q_121_172,P_121_171,Q_121_171,P_135_173,Q_135_173,P_136_174,Q_136_174,P_138_175,Q_138_175,P_138_176,Q_138_176,P_145_177,Q_145_177,P_145_178,Q_145_178,P_150_179,Q_150_179,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,V_42,V_43,V_44,V_45,V_46,V_47,V_48,V_49,V_50,V_51,V_52,V_53,V_54,V_55,V_56,V_57,V_58,V_59,V_60,V_61,V_62,V_63,V_64,V_65,V_66,V_67,V_68,V_69,V_70,V_71,V_72,V_73,V_74,V_75,V_76,V_77,V_78,V_79,V_80,V_81,V_82,V_83,V_84,V_85,V_86,V_87,V_88,V_89,V_90,V_91,V_92,V_93,V_94,V_95,V_96,V_97,V_98,V_99,V_100,V_101,V_102,V_103,V_104,V_105,V_106,V_107,V_108,V_109,V_110,V_111,V_112,V_113,V_114,V_115,V_116,V_117,V_118,V_119,V_120,V_121,V_122,V_123,V_124,V_125,V_126,V_127,V_128,V_129,V_130,V_131,V_132,V_133,V_134,V_135,V_136,V_137,V_138,V_139,V_140,V_141,V_142,V_143,V_144,V_145,V_146,V_147,V_148,V_149,V_150,V_151,V_152,V_153,V_154,V_155,V_156,V_157,V_158,V_159,V_160,V_161,V_162,V_163,V_164,V_165,V_166,V_167,V_168,V_169,V_170,V_171,V_172,V_173,V_174,V_175,V_176,V_177,V_178,V_179
48.69559485765983,-11.542985327793975,-13.305549380661297,-13.4664627776304,-29.231277667487745,23.91237907659548,-1.867010965459674,2.024386070363856,-15.519361481247213,-5.903528830733553,38.227760922418504,8.939571179989244,-5.912780282990303,1.0451078208705418,-2.3364231959530923,-2.225124652280599,22.6980567861442,7.892137873941783,-10.140603912035308,-21.124139327978618,-20.59544644606451,-31.55205822918229,-39.84897386075756,21.648231521094253,0.5705522947306242,-10.26955733151598,11.179439330282777,-1.5368071614082868,3.5513978243328426,-11.879052800455765,-58.792509560486955,74.60869173178362,4.836749897345055,2.6212378791433024,14.599934318464422,-3.6535971017549294,-38.96630387779302,-0.1789035726253866,18.92778413648796,21.040074884709327,3.7105863849007736,10.866145094213664,30.254811394807696,7.66274615992808,-26.151861994093277,22.968995399368062,-9.276506458485425,-11.827800025275968,-17.008833086051084,37.48202729804499,97.98923738349907,-38.24945585611945,-10.926622649031934,47.82974389951715,-14.917408015821739,96.91332363693556,-66.51393467741701,18.553308289194494,22.47599579912121,43.964638824658046,-11.448157255962542,26.851443076788748,19.265944077110376,0.40790100781630595,-16.86593686422343,-1.040816263293175,-8.507680008214763,-17.87840880462505,-4.012033131524059,49.6803721565163,27.34807005682386,-12.354985778767718,24.325444129625588,-13.578794151258473,4.023548955884625,-10.051819933752354,-0.9090268149982453,30.62505095437035,-9.034704462609739,1.6570394428210902,33.2556676710779,-14.081503436549163,2.816502422531045,7.424863005073319,7.270763313938064,-17.722648770203445,2.0616322985582447,-1.61562795870245,2.0959485203620547,3.43442294423738,-4.215646985507326,-0.9158549506530882,3.31069146594836,2.3997040268328993,-10.635988067164153,34.40571279662694,26.799855947795532,-44.522500278455674,-79.02364210536922,16.849027144380784,-6.780596412027088,-38.56995256758314,-14.698552627254294,58.1824741223762,-23.063819373683195,-30.396838486578204,77.1098707808248,30.654578851854026,5.170050760151079,-12.77147708065775,-104.62495904036163,-43.153856260446496,-55.78056889197666,71.0921924619596,-4.340945931128432,50.41807100699462,-25.812435100948402,31.784751420383433,2.2256137751333283,31.42500651412329,-13.928026077719633,11.206558897474983,-65.03253807507787,21.617428416459802,56.71523936827604,-17.612444936982783,-22.01943110915882,32.926840669303274,-13.67927601106427,32.689145494004286,34.951237758927896,-18.905024755324366,43.76204910321497,-32.749900043847326,6.270512348965778,-32.24421664392655,13.170866736839233,-7.7904806157904805,35.04622910668044,9.833481192389264,15.794399292735946,-9.23372778271333,7.728135530011362,-22.86107796794281,12.158314628739351,-49.55491145261226,10.86255351693794,20.546236454545596,-5.679238177785118,-16.7975196919897,8.149675405019835,31.502296574996883,-13.578280187858152,8.976962605042784,-19.461837341613258,70.8451527778534,18.701506438638226,-15.893045385273938,5.631632550949782,-66.04898596464965,-3.268584762385036,-75.80691208310266,91.323996474148,-23.259190825923664,42.00018263744149,7.5230120324597,-7.31972537268237,35.54940957396325,-42.50146009354171,51.01927775656039,3.836208739461002,-28.25715985253022,-31.019537622185858,-28.603599427128948,19.52758373210736,-48.80620071104029,50.597052796211436,-15.13753903212836,-6.682793319604724,6.201598942286767,32.009190924433184,-10.21721653151775,-22.5302251300217,17.531662312428452,21.73018992317345,82.68886176733966,27.522482961817687,-9.882220165759966,32.50261618484191,69.89141803042529,8.011374170923693,-48.84141302739728,43.72117318846007,18.643567457826244,25.06015253371482,-23.131147788544894,38.124242463780334,34.56711211462025,-2.9571825819291266,-28.27376722315669,-34.39048064147796,30.362576664780825,9.541506059191454,-0.221820861270618,20.444352230660805,30.53776936455421,-35.51406820115556,13.709905761654793,27.349861652221335,-6.14249402546751,10.278264912951453,43.8243602374138,-1.2265456475018321,38.755246338264854,-33.90246762371996,-22.936805582941904,15.228192929219448,-21.907857208184662,-60.72825373555824,13.29701796622351,-7.344948070443217,24.836097224986922,1.1696279100856235,-18.477422585047858,16.418371701967196,-11.568702945808463,18.288492291040694,-21.26795463495446,14.783689424233552,54.886121296757004,-17.132085706196573,8.507270916739857,8.727587058457113,27.226828440436694,5.929586263620215,38.0641513734808,-1.4992579775297483,-16.63531331653139,9.941333726437053,-5.887628406816656,-52.4353589941054,-54.819180360048904,-61.96450890675851,-39.461400694947656,-40.39836325349347,-30.039035093573602,-43.32913890364216,-73.65960735755289,-113.28982835074453,-78.78023622724845,53.19417166098904,127.62425621596952,134.007949858538,50.048598388450046,7.9441027088486615,34.63673194837193,21.685039039287236,137.5151150671718,115.4017194765061,60.33736785952422,40.805908445280274,29.036987993652154,71.0966612287514,134.82230080178283,738.1215445552712,-309.1496783254055,-447.7625593289899,-177.7532092947937,-449.2619428016727,-15.401552554015975,-275.887421253772,192.22745339714157,-152.59856828115167,-315.89436902636163,475.8253004530764,90.69177353598863,-118.01503412026025,-102.79835562883085,-10.358360908913658,-242.28992863336174,460.37938823053355,8.593403183108277,-54.81621095210804,-440.7985034397796,-331.1632722689346,-567.0014851970487,-604.3258736039613,286.31431103745143,-69.52565018570296,-451.43344650943806,163.02564502600796,-44.60979631326883,-133.27978308408026,-241.63271616779957,-856.4528784393227,1089.2871375577952,-96.94771188367972,85.71501507661576,102.05764664018199,-118.16211105741476,-771.0739009323954,44.17320822074458,180.97892083612774,195.3705212425923,210.17595883959262,78.46721018915731,884.6634216350351,62.24101664996549,-497.7520898059775,843.6030049916903,-512.9566227708592,-335.2330746032844,-7.695380395766541,9.54765125251829,1196.3056806972022,-585.634776440488,-216.27981513441736,518.1172713108048,-299.1774209433257,1047.8813162855593,-1038.1591435493892,-16.244433147111145,355.39253211786115,594.6585133985866,-377.6598200800028,374.07551679203755,397.0033949991858,4.046142029144757,-403.54101963713293,-29.89591748021101,-244.43612010003716,-276.4200914666177,-37.09152032922714,557.7682010098918,446.08630237271024,-320.0360937898921,490.61541060829893,-373.6506226358235,61.43108773226001,-183.59931694570898,123.85236077997405,381.47190278746433,-503.8230874162423,94.34358765566908,544.4487895592646,-317.1721490982894,54.30400985446238,50.799994487798266,324.5400970719141,-542.0508141667281,-78.88295851327645,-167.94573241142376,7.678379533431624,2.097138397695425,-123.5975588738776,348.9947312677895,-102.30373129233602,-96.15248818268135,-97.91131649622233,529.0266029773699,415.0132368219828,-597.3787144602969,-994.0358564937625,261.09796429357476,-112.53897946881266,-559.0856675096348,-232.3253067795388,647.8323680787704,-337.6898312419691,-414.1477464201973,805.0400108380361,204.77645062466001,-0.5941450354564419,-66.07910481831247,-1499.507440312933,-596.5529557180823,-791.9349717952781,779.7332575376628,-101.31446990296293,566.6997207938048,-483.7323352567802,427.44628975962206,51.06541293383128,459.5554972669933,-344.36194340132147,92.10255034534197,-853.7181781542897,112.41722804767596,739.1943443617641,-445.3331338373738,-551.6546609857722,552.3850150825779,-301.1184298413785,288.54876290285165,342.2760121760765,-362.7212384265022,503.72603156510473,-502.57513293159934,33.373299053698055,-458.74766197543954,-33.88244078469822,-105.7547849729297,508.9938005602038,117.28155307696774,210.86386391034588,-177.04876207070294,95.19161598661185,-405.9654024621427,246.4433014262076,-637.1628637370293,126.02525131954248,272.0839173470589,-268.6758855483068,-472.9331585204972,-110.82399375878931,616.6838627443005,-77.29482307458748,43.35868545120101,-168.76938154386548,913.4608320262122,330.7513666783224,-300.7945775323218,-34.5716528512664,-903.5081405488158,-60.36565081807832,-954.9704296104844,1013.5470467964036,-194.2318913394685,599.6076884618496,-6.086312707248623,-415.93071881347936,354.27421968843055,-515.8339354341277,705.9647231040015,101.73505920072762,-512.7416021657252,-654.5280389008257,-439.97388542033804,225.42459616981373,-697.2782086148779,694.4511472154137,-269.28663114851696,-124.04857879500787,-51.86743465628784,279.06823279575525,-235.62207267034623,-461.30654645421464,251.1385086190859,212.7648695393463,891.6092569243854,312.12513880623453,-326.21521333687326,321.96527850263396,732.6860802282395,85.21079546868557,-739.6870060171512,584.9445726246213,-19.58090193955629,243.88451933833866,-433.91685458243904,512.9410453435131,535.5667016575081,-72.31487142660391,-474.29396146277327,-704.1305796028719,463.6345748303126,18.09206221056241,-68.47297647443601,69.878595891423,307.00198823795245,-456.63067070949387,126.45390152920619,327.88934513766685,-38.302982787814585,31.059950642771707,518.7336279289528,-25.107524585756625,416.7728180159682,-435.60375459198536,-342.95419344662696,201.1848811089149,-227.4461075678319,-988.5339485188001,79.27403807902111,-259.03367943617985,302.3474301322869,-42.84222436640312,-255.6105427294714,216.673947456799,-227.88793817543873,206.36524084144193,-501.0464889653513,308.82837181558483,843.327393147225,-517.4876013306582,217.61879252345142,50.185296786302814,331.516036847797,-111.19225907510163,606.6604640210015,-173.56863989416863,-448.7241555686155,252.4108934852406,-263.4978125801867,-883.0827183639412,-712.8835520346402,-1019.308873284308,-599.9788828876808,-527.9726079088159,-463.38280538506297,-794.5969676559616,-1173.0072472605752,-2034.0379792876283,-1221.293048040703,457.23046727066867,1552.0252788490413,1587.7493500303117,555.0980145589438,101.5078530627055,469.1925891357831,281.1440246035358,1596.080852867397,1779.4139936993329,672.0313065084,469.2526807800324,348.2350892559254,882.496229482866,1738.8332471683339,1.1994383472262728,1.1108316590493839,1.2320846832228822,1.1320981131488532,1.0792247182723365,1.1439242319230687,1.256752511576217,1.1505931764689248,1.107064230002178,1.1053303541044108,1.093027474832684,1.1164354776454515,1.0891815691497022,1.076042936963593,1.1608200416966057,1.0863683970814622,1.0596890747566026,1.181789105119104,1.163349636495736,1.172304262434652,1.1069682145655366,1.1539974251859029,1.2475634930918957,1.2460983731913,1.0151955447033612,1.0845818555721394,1.1546269221029837,1.1509973360442143,1.1178508719238816,1.1826783492700708,1.1198530586938755,1.256518164543085,1.198901143664287,1.1350318259713434,1.1149905966343494,1.1137585348919499,1.0482502095242225,1.2419817094721346,1.0734576476586455,1.1610418165051475,1.0369557685727089,1.0570379430242485,1.116142166297224,1.164339722112121,1.2145636388695233,1.1000900355943501,1.2175350420153732,1.1202142518090485,1.2341791388088397,1.1244468853717637,1.12054045681404,1.1147852839324426,1.1058721888822254,1.1755151282352543,1.0479217877106444,1.1018494421528706,1.1586146713836112,1.1289960743334075,1.0941250908949434,1.0938333455333908,1.24863434560414,1.1072580807051022,1.1559970502713581,1.0943749891060068,1.201630334448703,1.1140149781120692,1.1438749154668797,1.069627433234171,1.2064040232988653,1.0671102602706244,1.1441319439910231,1.244896934402664,1.181702448925393,1.1154732517229389,1.005003728142389,1.1591180487371857,1.0914256126772635,1.1056842530004456,1.1584942449785636,1.1232116472562708,1.2398431687961335,1.1802778170134718,1.0912100678534726,1.259938225160593,1.1446953502567518,1.2275127891766577,1.106434388171943,1.0633634507487484,1.0848906081374365,1.150884764774357,1.1606337419177604,1.236391020625101,1.1886792209795216,1.1670261446826227,1.242363972836758,1.2036646495776755,1.1335026542346418,1.0851204085692598,1.074034007216359,1.2041532317420989,1.1325342987311442,1.2311002934234778,1.224072444783297,1.1545985787439197,1.2249017930197998,1.2484064899029466,1.1137622880464466,1.104750958970981,1.1468173919712574,1.1027817103846955,1.118153699817705,1.1332983729624961,1.2470832932116525,1.1759274489939984,1.1915826375006506,1.1397796927913733,1.2155493330759721,1.1156305010142138,1.1216862509299523,1.1019417883452287,1.0512478748907168,1.0313174837234547,1.0909848093444243,1.2188364755267043,1.070859132998266,1.0487305946575212,1.1100390316107893,1.159487735600549,1.1669653876511046,1.209768329441208,1.1029931448871628,1.175474454886276,1.1133150090135049,1.0921190438619293,1.1209088875741393,1.0451237930377357,1.0727516416339042,1.0320228786982015,1.0421046490020616,1.0988282825078874,1.1326492989007673,1.2506538555791127,1.0884480025985035,1.2591568184452224,1.1088870925644791,1.0642372964383147,1.258701016429197,1.0179257148589327,1.239423322549086,1.2332146629486047,1.0751426872731098,1.1468453760190744,1.2157171369328919,1.090293887565355,1.0799894683450912,1.1188164603286999,1.254248929561661,1.1721800918262157,1.2115940292833707,1.2331572775919255,1.2401356327570718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
